# Server version 0.08 running on 192.168.1.103:8123
# Game ID: 113
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Sat Apr 05 23:11:20 EDT 2014
# Player 1: Player-0, 'random', running on 192.168.1.103
# Player 2: Player-1, '111111111', running on localhost
# Player 3: Player-2, '111111111', running on localhost
# Player 4: Player-3, 'random', running on 192.168.1.103
START Player-0 random
0 (4,0) (3,1)
1 (14,14) (13,15)
2 (3,15) (4,14)
3 (11,13) (11,14)
0 (2,2) (2,3)
1 (14,1) (13,2)
2 (0,13) (1,12)
3 (11,15) (12,15)
0 (2,3) (2,2)
1 (10,9) (9,10)
2 (8,10) (10,10)
2 null null
3 (12,10) (12,9)
0 (2,1) (0,1)
0 null null
1 (9,10) (8,11)
2 (10,10) (11,9)
3 (12,14) (14,14)
3 (14,14) (14,12)
3 (14,12) (14,14)
3 null null
0 (1,1) (2,1)
1 (8,11) (7,12)
2 (4,11) (5,10)
3 (12,9) (10,9)
3 null null
0 (2,2) (4,0)
0 null null
1 (7,12) (6,13)
2 (2,11) (4,11)
2 (4,11) (6,9)
2 (6,9) (8,7)
2 (8,7) (10,7)
2 null null
3 (13,11) (13,10)
0 (1,2) (2,2)
1 (6,13) (5,14)
2 (2,15) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,11)
2 (4,11) (6,9)
2 (6,9) (8,7)
2 null null
3 (14,13) (13,13)
0 (0,1) (1,2)
1 (5,14) (4,15)
2 (0,15) (2,13)
2 (2,13) (2,15)
2 (2,15) (0,13)
2 (0,13) (2,11)
2 (2,11) (4,11)
2 (4,11) (6,9)
2 (6,9) (8,9)
2 (8,9) (6,7)
2 null null
3 (10,9) (10,8)
0 (2,4) (1,4)
1 (12,3) (11,4)
2 (10,7) (11,6)
3 (15,15) (14,15)
0 (2,1) (1,1)
1 (11,4) (10,5)
2 (5,10) (6,9)
3 (13,14) (12,14)
0 (4,0) (4,1)
1 (13,2) (12,3)
2 (1,12) (2,11)
3 (13,13) (12,13)
0 (2,2) (3,3)
1 (15,2) (13,2)
1 (13,2) (11,4)
1 (11,4) (9,6)
1 (9,6) (9,8)
1 (9,8) (7,6)
1 (7,6) (5,8)
1 (5,8) (7,10)
1 null null
2 (11,6) (12,5)
3 (15,13) (15,15)
3 null null
0 (1,2) (2,1)
1 (13,0) (13,2)
1 (13,2) (11,4)
1 (11,4) (9,6)
1 (9,6) (9,8)
1 (9,8) (7,6)
1 (7,6) (5,8)
1 null null
2 (8,7) (9,6)
3 (12,14) (11,13)
0 (4,1) (4,2)
1 (10,5) (8,7)
1 (8,7) (8,9)
1 (8,9) (6,11)
1 null null
2 (6,9) (8,7)
2 (8,7) (10,7)
2 (10,7) (10,9)
2 (10,9) (12,9)
2 (12,9) (14,11)
2 null null
3 (13,10) (13,11)
0 (1,4) (1,5)
1 (12,3) (11,4)
2 (9,6) (10,5)
3 (13,12) (15,10)
3 (15,10) (13,12)
3 (13,12) (15,10)
3 null null
0 (4,2) (2,4)
0 null null
1 (11,4) (9,6)
1 (9,6) (9,8)
1 (9,8) (11,8)
1 (11,8) (11,10)
1 null null
2 (10,5) (11,4)
3 (12,13) (10,15)
3 null null
0 (1,5) (0,5)
1 (11,10) (10,11)
2 (11,4) (12,3)
3 (15,14) (14,13)
0 (0,5) (0,6)
1 (10,11) (9,12)
2 (12,3) (13,2)
3 (15,12) (13,10)
3 (13,10) (13,12)
3 (13,12) (13,10)
3 (13,10) (15,12)
3 null null
0 (0,4) (0,3)
1 (9,12) (8,13)
2 (13,2) (14,1)
3 (14,15) (15,14)
0 (3,3) (2,2)
1 (8,13) (7,14)
2 (14,1) (15,0)
3 (11,13) (12,12)
0 (0,3) (1,3)
1 (7,14) (6,15)
2 (11,9) (12,8)
3 (14,14) (13,13)
0 (3,1) (4,2)
1 (13,1) (12,2)
2 (12,8) (13,7)
3 (12,12) (12,13)
0 (0,6) (1,6)
1 (12,2) (11,3)
2 (13,7) (14,6)
3 (10,15) (9,15)
0 (2,4) (3,4)
1 (11,3) (10,4)
2 (14,6) (15,5)
3 (11,14) (12,14)
0 (4,2) (4,1)
1 (10,4) (9,5)
2 (9,7) (10,6)
3 (10,8) (11,7)
0 (3,4) (5,2)
0 null null
1 (9,5) (8,6)
2 (8,8) (9,7)
3 (13,13) (11,13)
3 null null
0 (5,2) (5,1)
1 (8,6) (7,7)
2 (10,6) (11,5)
3 (13,11) (14,12)
0 (0,2) (2,4)
0 null null
1 (7,7) (6,8)
2 (11,5) (12,4)
3 (11,13) (12,12)
0 (2,4) (1,4)
1 (15,1) (13,3)
1 (13,3) (11,5)
1 null null
2 (9,7) (10,6)
3 (15,12) (13,14)
3 (13,14) (11,14)
3 (11,14) (13,12)
3 null null
0 (2,2) (3,2)
1 (11,5) (9,7)
1 null null
2 (10,6) (11,5)
3 (13,12) (13,13)
0 (1,3) (1,2)
1 (6,8) (5,9)
2 (4,14) (5,13)
3 (15,14) (14,14)
0 (4,3) (5,4)
1 (5,8) (4,9)
2 (2,14) (4,14)
2 (4,14) (6,12)
2 (6,12) (6,10)
2 (6,10) (8,8)
2 (8,8) (10,6)
2 (10,6) (12,8)
2 null null
3 (12,15) (13,14)
0 (3,0) (3,1)
1 (4,9) (3,10)
2 (2,11) (4,9)
2 (4,9) (6,9)
2 (6,9) (8,7)
2 (8,7) (10,7)
2 (10,7) (12,7)
2 (12,7) (12,9)
2 null null
3 (13,14) (15,12)
3 null null
0 (1,6) (1,5)
1 (3,10) (2,11)
2 (12,9) (13,8)
3 (15,12) (13,14)
3 (13,14) (13,12)
3 (13,12) (15,14)
3 null null
0 (3,1) (3,3)
0 null null
1 (12,0) (11,1)
2 (12,8) (13,7)
3 (15,11) (13,11)
3 (13,11) (11,13)
3 null null
0 (1,2) (1,3)
1 (11,1) (10,2)
2 (13,8) (14,7)
3 (14,12) (13,12)
0 (1,1) (1,2)
1 (9,7) (8,8)
2 (14,7) (15,6)
3 (12,12) (14,12)
3 (14,12) (12,12)
3 (12,12) (10,14)
3 (10,14) (12,12)
3 (12,12) (10,14)
3 (10,14) (12,12)
3 (12,12) (14,12)
3 (14,12) (14,10)
3 (14,10) (14,12)
3 (14,12) (12,12)
3 (12,12) (10,14)
3 (10,14) (12,12)
3 null null
0 (1,0) (1,1)
1 (8,8) (6,8)
1 (6,8) (8,10)
1 (8,10) (6,10)
1 (6,10) (6,12)
1 (6,12) (4,14)
1 (4,14) (2,14)
1 null null
2 (5,13) (6,12)
3 (14,14) (15,13)
0 (1,2) (0,2)
1 (6,11) (5,12)
2 (6,12) (4,12)
2 (4,12) (2,10)
2 (2,10) (2,12)
2 (2,12) (4,10)
2 (4,10) (6,8)
2 (6,8) (6,6)
2 null null
3 (15,10) (14,9)
0 (2,1) (0,1)
0 (0,1) (0,3)
0 null null
1 (7,10) (6,11)
2 (6,6) (7,5)
3 (12,12) (14,14)
3 (14,14) (14,12)
3 null null
0 (4,1) (2,3)
0 (2,3) (4,3)
0 (4,3) (2,3)
0 (2,3) (4,1)
0 null null
1 (5,12) (4,13)
2 (3,14) (5,12)
2 (5,12) (7,10)
2 null null
3 (11,13) (10,14)
0 (1,4) (1,6)
0 null null
1 (4,13) (3,14)
2 (7,5) (8,4)
3 (10,14) (10,13)
0 (3,3) (3,1)
0 null null
1 (6,11) (5,12)
2 (7,10) (8,9)
3 (14,12) (15,11)
0 (1,1) (1,0)
1 (5,12) (4,13)
2 (8,9) (9,8)
3 (11,7) (12,6)
0 (1,5) (2,6)
1 (7,8) (6,9)
2 (14,11) (15,10)
3 (13,13) (11,13)
3 null null
0 (2,6) (3,6)
1 (6,9) (5,10)
2 (9,8) (10,7)
3 (11,13) (10,12)
0 (5,4) (5,3)
1 (5,10) (4,11)
2 (10,7) (11,6)
3 (10,12) (9,13)
0 (2,0) (3,0)
1 (4,11) (3,12)
2 (13,7) (14,6)
3 (12,13) (11,13)
0 (5,3) (6,3)
1 (3,12) (2,13)
2 (8,4) (9,3)
3 (9,13) (8,12)
0 (3,0) (5,2)
0 (5,2) (3,0)
0 (3,0) (5,2)
0 (5,2) (5,0)
0 null null
1 (2,11) (1,12)
2 (12,4) (13,3)
3 (12,6) (10,4)
3 null null
0 (3,2) (3,3)
1 (14,2) (12,4)
1 (12,4) (10,6)
1 null null
2 (11,5) (12,4)
3 (11,13) (12,12)
0 (3,1) (2,0)
1 (1,12) (0,13)
2 (13,3) (14,2)
3 (10,4) (11,3)
0 (0,0) (0,1)
1 (10,6) (9,7)
2 (12,4) (13,3)
3 (10,13) (9,13)
0 (1,3) (1,4)
1 (10,2) (12,4)
1 (12,4) (12,6)
1 (12,6) (10,6)
1 (10,6) (8,8)
1 (8,8) (6,10)
1 (6,10) (4,8)
1 null null
2 (6,7) (7,6)
3 (15,13) (14,12)
0 (2,0) (1,1)
1 (4,8) (3,9)
2 (1,14) (3,12)
2 (3,12) (3,10)
2 (3,10) (3,8)
2 null null
3 (12,14) (11,13)
0 (5,0) (6,0)
1 (2,13) (1,14)
2 (3,8) (4,7)
3 (8,12) (10,14)
3 (10,14) (8,12)
3 (8,12) (10,14)
3 null null
0 (4,1) (6,1)
0 (6,1) (4,1)
0 null null
1 (3,9) (2,10)
2 (7,6) (8,5)
3 (11,3) (12,4)
0 (4,1) (5,2)
1 (2,10) (1,11)
2 (8,5) (9,4)
3 (13,12) (12,11)
0 (3,3) (2,2)
1 (9,7) (8,8)
2 (9,4) (10,3)
3 (11,13) (12,14)
0 (3,6) (3,7)
1 (1,11) (0,12)
2 (4,7) (2,7)
2 (2,7) (0,5)
2 (0,5) (2,3)
2 (2,3) (2,1)
2 null null
3 (12,12) (11,12)
0 (0,2) (0,4)
0 (0,4) (2,4)
0 (2,4) (0,4)
0 null null
1 (7,9) (6,10)
2 (10,3) (11,2)
3 (12,11) (10,13)
3 (10,13) (10,15)
3 (10,15) (10,13)
3 (10,13) (8,13)
3 (8,13) (10,13)
3 (10,13) (8,13)
3 null null
0 (1,6) (2,5)
1 (8,8) (7,9)
2 (2,1) (3,0)
3 (9,13) (11,15)
3 (11,15) (9,13)
3 (9,13) (7,13)
3 null null
0 (1,0) (2,0)
1 (6,10) (5,11)
2 (12,5) (13,4)
3 (15,11) (14,11)
0 (3,7) (4,8)
1 (5,11) (4,12)
2 (11,6) (12,5)
3 (7,13) (8,12)
0 (1,4) (1,3)
1 (4,12) (3,13)
2 (13,4) (14,3)
3 (14,12) (15,12)
0 (1,3) (2,3)
1 (7,9) (6,10)
2 (14,3) (15,2)
3 (8,13) (7,14)
0 (2,0) (4,0)
0 (4,0) (2,0)
0 null null
1 (6,10) (5,11)
2 (12,5) (13,4)
3 (11,12) (10,13)
0 (2,5) (2,4)
1 (5,11) (4,12)
2 (13,4) (14,3)
3 (12,14) (13,13)
0 (0,3) (1,2)
1 (3,14) (2,15)
2 (14,2) (15,1)
3 (13,13) (13,12)
0 (5,2) (4,2)
1 (4,13) (3,14)
2 (13,3) (14,2)
3 (8,12) (8,13)
0 (1,2) (2,1)
1 (2,14) (1,15)
2 (9,3) (10,2)
3 (13,12) (12,13)
0 (5,1) (4,0)
1 (3,13) (2,14)
2 (10,2) (11,1)
3 (8,13) (8,14)
0 (0,1) (1,0)
1 (4,12) (3,13)
2 (11,1) (12,0)
3 (10,13) (10,12)
0 (4,2) (5,2)
1 (3,13) (2,13)
2 (3,11) (4,10)
3 (15,12) (15,11)
0 (2,3) (3,2)
1 (1,14) (0,15)
2 (4,10) (6,8)
2 null null
3 (12,4) (11,4)
0 (0,4) (0,5)
1 (2,13) (1,14)
2 (6,8) (7,7)
3 (14,9) (13,9)
0 (2,1) (3,1)
1 (5,9) (4,10)
2 (7,7) (8,6)
3 (12,13) (12,12)
0 (3,1) (1,3)
0 (1,3) (3,1)
0 (3,1) (3,3)
0 (3,3) (3,1)
0 (3,1) (3,3)
0 (3,3) (1,5)
0 null null
1 (4,10) (3,11)
2 (8,6) (9,5)
3 (14,11) (13,11)
0 (4,8) (5,8)
1 (3,11) (2,12)
2 (9,5) (10,4)
3 (10,14) (9,13)
0 (2,2) (1,3)
1 (2,12) (1,12)
2 (10,4) (11,3)
3 (11,4) (12,5)
0 (1,1) (1,2)
1 (1,12) (1,13)
2 (11,3) (12,2)
3 (12,12) (14,10)
3 (14,10) (12,8)
3 (12,8) (14,10)
3 (14,10) (12,8)
3 null null
0 (5,8) (6,7)
1 (1,13) (0,14)
2 (12,2) (13,1)
3 (7,14) (6,13)
0 (1,5) (1,6)
1 (13,15) (12,15)
2 (13,1) (14,0)
3 (8,14) (7,15)
0 (3,2) (2,1)
1 (6,15) (5,15)
2 (15,10) (15,9)
3 (9,13) (10,14)
0 (0,5) (2,7)
0 (2,7) (0,5)
0 null null
1 (4,15) (3,15)
2 (14,3) (15,3)
3 (13,11) (14,10)
0 (6,0) (5,1)
1 (5,15) (4,15)
2 (15,5) (15,4)
3 (7,15) (6,15)
0 (4,0) (4,1)
1 (12,15) (11,15)
2 (15,4) (14,3)
3 (6,15) (7,15)
0 (4,1) (4,0)
GAMEOVER 
WINNER Player-1
# Game ended: Sat Apr 05 23:11:22 EDT 2014
