# Server version 0.08 running on wpa070049.wireless.mcgill.ca:8123
# Game ID: 152
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Sun Apr 06 18:01:56 EDT 2014
# Player 1: Player-0, '111111111', running on localhost
# Player 2: Player-1, 'random', running on wpa070049.wireless.mcgill.ca
# Player 3: Player-2, 'random', running on wpa070049.wireless.mcgill.ca
# Player 4: Player-3, '111111111', running on localhost
START Player-0 111111111
START Player-1 random
START Player-2 random
START Player-3 111111111
0 (2,2) (3,3)
1 (13,2) (13,3)
2 (3,15) (4,14)
3 (14,14) (12,12)
3 null null
0 (0,0) (2,2)
0 null null
1 (15,2) (13,4)
1 (13,4) (15,2)
1 (15,2) (13,4)
1 (13,4) (15,2)
1 null null
2 (4,14) (5,13)
3 (15,15) (14,14)
0 (2,2) (4,4)
0 null null
1 (14,2) (13,2)
2 (5,13) (4,12)
3 (13,13) (15,11)
3 null null
0 (1,2) (2,3)
1 (13,3) (12,2)
2 (2,13) (3,12)
3 (14,14) (13,13)
0 (0,1) (1,2)
1 (12,0) (11,1)
2 (1,13) (2,12)
3 (13,13) (13,12)
0 (1,2) (3,4)
0 null null
1 (12,2) (11,3)
2 (1,15) (3,13)
2 (3,13) (1,15)
2 (1,15) (3,13)
2 (3,13) (3,11)
2 (3,11) (1,13)
2 (1,13) (3,11)
2 null null
3 (13,12) (14,11)
0 (0,3) (1,4)
1 (12,1) (10,1)
1 (10,1) (12,1)
1 (12,1) (10,1)
1 (10,1) (12,1)
1 (12,1) (10,1)
1 null null
2 (2,14) (4,14)
2 (4,14) (2,14)
2 null null
3 (14,11) (15,10)
0 (3,0) (4,1)
1 (13,2) (12,2)
2 (2,14) (1,13)
3 (15,10) (15,9)
0 (1,4) (2,5)
1 (12,2) (12,1)
2 (2,12) (4,10)
2 null null
3 (14,15) (14,14)
0 (4,1) (5,2)
1 (12,1) (12,2)
2 (0,12) (2,14)
2 null null
3 (14,14) (13,13)
0 (5,2) (6,3)
1 (12,2) (12,3)
2 (3,11) (2,11)
3 (13,13) (13,12)
0 (2,0) (4,2)
0 null null
1 (11,1) (9,1)
1 (9,1) (11,1)
1 (11,1) (9,1)
1 (9,1) (11,1)
1 null null
2 (3,14) (3,13)
3 (13,12) (14,11)
0 (4,2) (5,3)
1 (12,3) (13,2)
2 (3,13) (2,12)
3 (14,11) (15,10)
0 (5,3) (6,4)
1 (10,1) (9,1)
2 (2,11) (2,13)
2 (2,13) (2,11)
2 (2,11) (4,13)
2 (4,13) (4,11)
2 (4,11) (4,9)
2 null null
3 (15,10) (15,8)
3 null null
0 (1,0) (3,2)
0 null null
1 (11,1) (12,1)
2 (2,14) (3,14)
3 (12,12) (13,11)
0 (3,2) (4,3)
1 (9,1) (9,0)
2 (4,9) (4,8)
3 (15,14) (13,12)
3 null null
0 (3,4) (4,5)
1 (13,1) (12,0)
2 (4,8) (3,8)
3 (13,12) (14,11)
0 (4,5) (5,6)
1 (14,0) (14,2)
1 (14,2) (14,0)
1 (14,0) (14,2)
1 (14,2) (12,2)
1 (12,2) (14,2)
1 (14,2) (12,2)
1 (12,2) (14,2)
1 (14,2) (12,2)
1 (12,2) (14,2)
1 (14,2) (12,2)
1 (12,2) (14,2)
1 (14,2) (12,2)
1 (12,2) (14,2)
1 null null
2 (3,12) (2,11)
3 (14,11) (15,10)
0 (2,1) (3,2)
1 (15,3) (13,3)
1 (13,3) (13,1)
1 null null
2 (2,11) (3,12)
3 (15,10) (14,9)
0 (3,2) (5,4)
0 null null
1 (14,2) (12,2)
1 null null
2 (3,8) (2,9)
3 (15,11) (15,10)
0 (5,4) (6,5)
1 (11,3) (10,3)
2 (3,12) (4,13)
3 (15,10) (13,8)
3 null null
0 (6,5) (7,6)
1 (13,2) (12,3)
2 (2,15) (1,15)
3 (13,8) (14,7)
0 (1,1) (2,2)
1 (12,3) (12,4)
2 (4,13) (5,14)
3 (14,7) (15,6)
0 (2,2) (3,2)
1 (14,1) (13,2)
2 (4,10) (3,10)
3 (15,6) (15,5)
0 (3,2) (5,4)
0 null null
1 (14,3) (13,4)
2 (4,12) (4,11)
3 (15,5) (15,4)
0 (5,4) (6,5)
1 (13,1) (11,3)
1 (11,3) (13,5)
1 (13,5) (13,3)
1 null null
2 (2,9) (3,8)
3 (15,4) (15,3)
0 (6,5) (8,7)
0 null null
1 (10,3) (11,4)
2 (4,11) (5,11)
3 (15,3) (14,2)
0 (8,7) (9,8)
1 (12,4) (12,3)
2 (3,8) (2,7)
3 (13,15) (14,14)
0 (9,8) (10,9)
1 (13,4) (14,5)
2 (5,11) (6,12)
3 (14,14) (13,13)
0 (10,9) (11,10)
1 (14,5) (15,6)
2 (3,14) (4,14)
3 (13,13) (15,11)
3 null null
0 (11,10) (12,11)
