# Server version 0.08 running on 192.168.1.104:8123
# Game ID: 28
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Sun Mar 30 15:12:44 EDT 2014
# Player 1: Player-0, 'random', running on 192.168.1.104
# Player 2: Player-1, '260469756', running on localhost
# Player 3: Player-2, 'random', running on 192.168.1.104
# Player 4: Player-3, 'random', running on 192.168.1.104
START Player-0 random
2 (2,12) (4,12)
2 (4,12) (2,12)
2 (2,12) (2,14)
2 (2,14) (2,12)
2 null null
3 (15,13) (15,15)
3 (15,15) (13,13)
3 (13,13) (15,15)
3 null null
0 (1,3) (2,4)
1 (4,11) (3,11)
2 (2,12) (4,12)
2 (4,12) (2,12)
2 (2,12) (4,14)
2 (4,14) (4,12)
2 (4,12) (4,14)
2 null null
3 (15,11) (14,10)
0 (3,3) (3,4)
1 (3,11) (2,12)
2 (1,11) (2,10)
3 (10,13) (11,14)
0 (1,4) (0,5)
1 (2,12) (2,14)
1 null null
2 (2,10) (2,11)
3 (12,14) (10,14)
3 null null
0 (2,4) (3,5)
1 (11,2) (9,4)
1 null null
2 (4,14) (4,15)
3 (13,15) (12,15)
0 (4,0) (3,0)
1 (10,3) (8,5)
1 null null
2 (0,13) (0,12)
3 (14,10) (15,10)
0 (0,5) (0,6)
1 (9,4) (7,6)
1 null null
2 (3,13) (1,15)
2 null null
3 (11,8) (11,9)
0 (0,6) (2,4)
0 (2,4) (4,6)
0 (4,6) (2,4)
0 (2,4) (0,6)
0 null null
1 (8,5) (6,7)
1 null null
2 (1,15) (3,13)
2 (3,13) (5,13)
2 (5,13) (3,13)
2 null null
3 (15,15) (13,13)
3 (13,13) (15,13)
3 (15,13) (15,11)
3 null null
0 (3,5) (3,3)
0 (3,3) (5,3)
0 (5,3) (3,3)
0 null null
1 (7,6) (5,8)
1 null null
2 (1,7) (0,8)
3 (11,9) (12,8)
0 (0,0) (0,1)
1 (6,7) (4,9)
1 null null
2 (2,15) (0,13)
2 (0,13) (2,15)
2 null null
3 (15,10) (14,10)
0 (4,3) (4,4)
1 (5,8) (3,10)
1 null null
2 (3,12) (4,12)
3 (12,15) (10,13)
3 (10,13) (12,15)
3 null null
0 (2,0) (4,0)
0 null null
1 (3,10) (1,12)
1 null null
2 (0,12) (0,13)
3 (14,13) (13,12)
0 (2,6) (3,5)
1 (4,9) (3,10)
2 (4,13) (3,12)
3 (11,14) (10,13)
0 (3,5) (4,6)
1 (3,10) (3,11)
2 (0,14) (2,12)
2 (2,12) (4,14)
2 (4,14) (2,12)
2 (2,12) (4,14)
2 null null
3 (15,12) (14,11)
0 (3,3) (3,5)
0 (3,5) (5,3)
0 (5,3) (3,5)
0 (3,5) (5,7)
0 null null
1 (3,11) (2,12)
2 (3,15) (3,14)
3 (15,14) (15,15)
0 (2,1) (2,3)
0 (2,3) (4,5)
0 (4,5) (4,3)
0 (4,3) (2,5)
0 null null
1 (2,12) (0,14)
1 null null
2 (3,13) (4,13)
3 (10,14) (11,13)
0 (4,6) (4,7)
1 (13,4) (11,6)
1 null null
2 (4,13) (4,11)
2 (4,11) (4,13)
2 (4,13) (4,11)
2 (4,11) (4,13)
2 (4,13) (4,11)
2 (4,11) (4,13)
2 null null
3 (11,13) (9,13)
3 (9,13) (11,13)
3 null null
0 (3,4) (3,3)
1 (12,5) (10,7)
1 null null
2 (4,13) (3,13)
3 (12,8) (11,9)
0 (0,4) (0,5)
1 (11,6) (9,8)
1 null null
2 (4,14) (5,13)
3 (14,10) (13,9)
0 (7,4) (8,4)
1 (10,7) (8,9)
1 null null
2 (4,12) (2,12)
2 (2,12) (4,14)
2 null null
3 (13,12) (13,13)
0 (0,1) (1,0)
1 (9,8) (7,10)
1 null null
2 (3,14) (5,14)
2 null null
3 (10,13) (9,13)
0 (3,3) (3,4)
1 (8,9) (6,11)
1 null null
2 (4,15) (3,15)
3 (14,14) (14,13)
0 (2,5) (1,4)
1 (7,10) (5,12)
1 null null
2 (0,15) (1,15)
3 (15,11) (14,12)
0 (4,4) (4,5)
1 (6,11) (4,13)
1 null null
2 (2,11) (2,10)
3 (12,15) (11,14)
0 (4,7) (5,6)
1 (5,12) (3,14)
1 null null
2 (2,10) (1,9)
3 (11,13) (10,13)
0 (1,0) (2,0)
1 (4,13) (4,15)
1 null null
2 (3,13) (2,12)
3 (9,13) (11,13)
3 (11,13) (11,15)
3 null null
0 (8,4) (7,5)
1 (4,15) (4,13)
1 null null
2 (0,13) (0,15)
2 (0,15) (0,13)
2 (0,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (2,11)
2 (2,11) (0,13)
2 (0,13) (0,15)
2 null null
3 (14,11) (13,11)
0 (5,6) (6,5)
1 (4,13) (3,13)
2 (1,9) (2,9)
3 (13,13) (15,11)
3 (15,11) (13,13)
3 (13,13) (13,15)
3 (13,15) (13,13)
3 (13,13) (15,13)
3 null null
0 (1,5) (2,4)
1 (3,13) (1,11)
1 null null
2 (1,13) (3,13)
2 null null
3 (13,9) (14,9)
0 (6,5) (8,5)
0 null null
1 (1,11) (1,13)
1 null null
2 (5,13) (6,14)
3 (13,14) (12,13)
0 (5,7) (4,7)
1 (13,3) (11,5)
1 null null
2 (6,14) (7,13)
3 (14,12) (14,11)
0 (4,5) (4,4)
1 (12,4) (10,6)
1 null null
2 (0,8) (0,9)
3 (14,13) (14,12)
0 (4,7) (5,7)
1 (11,5) (9,7)
1 null null
2 (3,13) (4,12)
3 (12,13) (12,12)
0 (1,4) (1,3)
1 (10,6) (8,8)
1 null null
2 (7,13) (7,12)
3 (14,12) (15,12)
0 (2,4) (1,5)
1 (9,7) (7,9)
1 null null
2 (2,15) (4,13)
2 (4,13) (4,15)
2 (4,15) (2,15)
2 (2,15) (4,13)
2 (4,13) (4,11)
2 (4,11) (4,13)
2 (4,13) (4,11)
2 null null
3 (14,15) (13,14)
0 (8,5) (8,6)
1 (8,8) (6,10)
1 null null
2 (2,9) (1,10)
3 (11,15) (12,15)
0 (8,6) (9,5)
1 (7,9) (5,11)
1 null null
2 (7,12) (6,12)
3 (15,12) (14,12)
0 (0,6) (0,7)
1 (5,11) (3,13)
1 null null
2 (4,14) (4,15)
3 (14,11) (14,13)
3 (14,13) (14,11)
3 null null
0 (0,7) (1,7)
1 (3,13) (1,11)
1 null null
2 (3,15) (3,13)
2 null null
3 (10,15) (10,14)
0 (2,2) (1,1)
1 (1,11) (0,12)
2 (1,10) (2,10)
3 (11,14) (12,13)
0 (1,3) (1,2)
1 (6,10) (5,11)
2 (4,11) (6,11)
2 (6,11) (6,13)
2 (6,13) (6,11)
2 (6,11) (6,13)
2 null null
3 (12,12) (11,13)
0 (3,4) (3,3)
1 (5,11) (4,11)
2 (4,12) (4,10)
2 null null
3 (11,13) (11,12)
0 (7,5) (8,5)
1 (4,11) (3,11)
2 (6,13) (7,14)
3 (14,11) (12,11)
3 (12,11) (14,11)
3 (14,11) (12,11)
3 null null
0 (1,7) (0,6)
1 (3,11) (2,11)
2 (3,12) (3,11)
3 (15,15) (14,14)
0 (2,0) (1,0)
1 (2,11) (0,13)
1 null null
2 (4,15) (5,15)
3 (12,13) (12,14)
0 (4,0) (4,1)
1 (12,2) (10,4)
1 null null
2 (2,12) (4,14)
2 (4,14) (6,14)
2 null null
3 (12,15) (14,13)
3 null null
0 (4,4) (5,5)
1 (10,4) (8,6)
1 null null
2 (6,12) (6,13)
3 (13,11) (13,12)
0 (5,5) (4,6)
1 (8,6) (7,7)
2 (6,14) (4,14)
2 (4,14) (2,12)
2 null null
3 (12,11) (13,10)
0 (5,7) (5,6)
1 (7,7) (6,8)
2 (0,9) (0,10)
3 (13,10) (14,11)
0 (1,1) (0,0)
1 (6,8) (5,9)
2 (4,10) (4,11)
3 (14,12) (13,11)
0 (9,5) (7,5)
0 (7,5) (9,5)
0 (9,5) (7,5)
0 (7,5) (9,5)
0 (9,5) (7,5)
0 null null
1 (5,9) (4,10)
2 (1,14) (2,15)
3 (14,11) (15,10)
0 (0,6) (1,6)
1 (4,10) (4,12)
1 null null
2 (5,14) (7,12)
2 null null
3 (13,12) (13,10)
3 (13,10) (13,12)
3 null null
0 (1,5) (2,5)
1 (4,12) (3,12)
2 (2,10) (4,12)
2 null null
3 (14,14) (13,13)
0 (1,6) (2,7)
1 (3,12) (1,14)
1 null null
2 (1,15) (3,15)
2 (3,15) (1,15)
2 null null
3 (10,14) (9,15)
0 (7,5) (6,4)
1 (11,3) (10,4)
2 (4,12) (5,12)
3 (13,12) (14,12)
0 (0,0) (2,0)
0 null null
1 (10,4) (9,5)
2 (7,12) (5,14)
2 null null
3 (15,10) (14,10)
0 (5,6) (3,6)
0 null null
1 (9,5) (8,6)
2 (2,12) (1,11)
3 (11,9) (12,8)
0 (6,4) (7,4)
1 (8,6) (7,7)
2 (7,14) (6,14)
3 (10,13) (12,11)
3 (12,11) (14,11)
3 (14,11) (12,11)
3 (12,11) (10,13)
3 null null
0 (1,0) (0,1)
1 (7,7) (6,8)
2 (5,12) (5,11)
3 (14,9) (13,8)
0 (3,6) (3,7)
1 (6,8) (5,9)
2 (4,11) (6,11)
2 (6,11) (4,11)
2 (4,11) (6,11)
2 null null
3 (13,11) (12,12)
0 (4,6) (5,7)
1 (5,9) (4,10)
2 (5,11) (5,12)
3 (14,13) (13,12)
0 (1,2) (2,1)
1 (4,10) (2,12)
1 null null
2 (5,14) (5,13)
3 (13,12) (15,12)
3 (15,12) (13,12)
3 (13,12) (15,12)
3 null null
0 (0,5) (0,4)
1 (2,12) (4,14)
1 null null
2 (0,10) (0,9)
3 (13,14) (14,14)
0 (2,7) (2,8)
1 (4,14) (3,15)
2 (3,11) (2,10)
3 (12,14) (11,15)
0 (0,4) (0,3)
1 (14,5) (13,6)
2 (6,11) (6,10)
3 (9,15) (10,14)
0 (8,5) (9,4)
1 (13,6) (12,7)
2 (6,13) (6,12)
3 (13,8) (14,8)
0 (2,5) (3,6)
1 (12,7) (11,8)
2 (6,14) (4,12)
2 null null
3 (14,10) (13,9)
0 (3,7) (2,6)
1 (11,8) (10,9)
2 (2,10) (1,10)
3 (12,12) (13,11)
0 (3,3) (3,2)
1 (10,9) (9,10)
2 (5,15) (6,15)
3 (14,14) (12,12)
3 (12,12) (14,10)
3 (14,10) (12,12)
3 (12,12) (10,12)
3 (10,12) (12,12)
3 (12,12) (14,10)
3 null null
0 (7,4) (8,5)
1 (9,10) (8,11)
2 (2,15) (4,13)
2 (4,13) (6,13)
2 null null
3 (10,14) (11,14)
0 (2,1) (1,2)
1 (8,11) (7,12)
2 (5,13) (7,13)
2 (7,13) (5,13)
2 (5,13) (3,11)
2 null null
3 (11,12) (9,14)
3 null null
0 (2,6) (2,5)
1 (7,12) (5,14)
1 null null
2 (5,12) (3,12)
2 (3,12) (5,12)
2 (5,12) (7,12)
2 null null
3 (13,11) (14,11)
0 (9,4) (9,5)
1 (5,14) (4,15)
2 (1,11) (0,11)
3 (14,8) (14,9)
0 (3,6) (2,7)
1 (4,15) (2,15)
1 null null
2 (4,12) (4,13)
3 (11,14) (9,12)
3 (9,12) (11,14)
3 (11,14) (9,12)
3 (9,12) (11,14)
3 null null
0 (8,5) (8,6)
1 (11,1) (10,2)
2 (3,11) (4,12)
3 (10,13) (10,12)
0 (2,5) (3,5)
1 (10,2) (9,3)
2 (6,13) (6,14)
3 (14,11) (13,12)
0 (3,2) (4,3)
GAMEOVER 
WINNER Player-1
# Game ended: Sun Mar 30 15:12:45 EDT 2014
